"","y","Age","DailyRate","DistanceFromHome","HourlyRate","MonthlyIncome","MonthlyRate","NumCompaniesWorked","PercentSalaryHike","TotalWorkingYears","TrainingTimesLastYear","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager","BusinessTravelTravel_Frequently","BusinessTravelTravel_Rarely","DepartmentResearchDevelopment","Education2","Education3","Education4","EducationFieldLifeSciences","EducationFieldMarketing","EducationFieldMedical","EducationFieldOther","EducationFieldTechnicalDegree","EnvironmentSatisfaction1","EnvironmentSatisfaction2","EnvironmentSatisfaction3","GenderMale","JobInvolvement1","JobInvolvement2","JobInvolvement3","JobLevel1","JobLevel2","JobLevel3","JobLevel4","JobRoleHealthcareRepresentative","JobRoleLaboratoryTechnician","JobRoleManager","JobRoleManufacturingDirector","JobRoleResearchDirector","JobRoleResearchScientist","JobRoleSalesExecutive","JobRoleSalesRepresentative","JobSatisfaction1","JobSatisfaction2","JobSatisfaction3","MaritalStatusMarried","MaritalStatusSingle","OverTimeNo","PerformanceRating3","RelationshipSatisfaction1","RelationshipSatisfaction2","RelationshipSatisfaction3","StockOptionLevel0","StockOptionLevel1","StockOptionLevel2","WorkLifeBalance1","WorkLifeBalance2","WorkLifeBalance3"
"241",0,39,1.55762109405277,-1.01056543769991,1.48104728469123,-0.907173002914991,0.155089882135568,1.72409415283207,-0.330476610041161,-0.550020809631756,-1.39561058700032,-0.654231096028984,-0.615282193123818,-0.368589852736411,-0.595024735597561,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1
"242",0,32,0.430013315036933,2.07324090917975,1.67780639074601,-0.432869583644729,-0.315281098289449,-1.0781375376816,0.76243816332331,-0.935586184051729,-0.619978238081427,-0.654231096028984,-0.615282193123818,-0.0582650626318726,-0.595024735597561,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1
"243",0,41,1.50805591695317,1.20977513205344,-1.47033930613042,-0.7287516539732,0.781689216871405,-0.277499911820547,0.215980776641074,0.735197105101485,-0.619978238081427,-0.98068042093143,-1.16729001972865,-0.67891464284095,-1.15554146826556,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0
"244",0,40,1.23296918405041,1.82653640142937,-0.191405116774375,-0.676287281129601,1.42374279528907,-0.677818724751071,0.489209469982192,-0.292977226685108,0.155654110837465,0.325116878678354,1.04074128669067,0.562384517577205,0.80626709607244,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1
"245",0,45,-1.36424609596848,-1.01056543769991,0.202113095335179,2.69736305844477,0.232782579917837,-1.0781375376816,-1.15016269006451,1.76337143688808,-0.619978238081427,2.7734868154467,-1.16729001972865,-0.368589852736411,0.80626709607244,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1
"246",0,31,1.29988217313486,-0.763860929949538,0.349682424876262,1.52339306368134,-0.111004095440592,2.52473177869312,-0.876933996723397,-0.292977226685108,0.155654110837465,-0.817455758480207,-0.615282193123818,-0.0582650626318726,-0.595024735597561,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1
"247",0,33,0.0731440399198341,-0.517156422199165,-0.14221534026068,-0.762949079187043,0.0650337894078396,-0.677818724751071,-0.603705303382279,-1.19262976699838,-0.619978238081427,-0.817455758480207,-0.615282193123818,-0.67891464284095,-0.595024735597561,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0
"248",0,34,-0.823985665582873,-0.887213183824724,0.890769966526898,-0.115959282905262,1.31696802076009,1.32377533990155,-0.603705303382279,0.221109939208188,0.155654110837465,0.6515662035808,1.31674519999308,0.872709307681744,1.36678382874044,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1
"249",0,37,0.531621928091107,-1.01056543769991,0.841580190013204,-0.548631054089106,0.61590733010273,-0.277499911820547,-0.330476610041161,0.735197105101485,-0.619978238081427,-0.654231096028984,-0.891286106426233,-0.67891464284095,-0.595024735597561,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0
"250",0,45,0.982665039697441,-0.270451914448793,0.546441530931039,-0.014641445470459,-1.29184880585644,0.523137714040501,0.489209469982192,-0.292977226685108,-1.39561058700032,-0.654231096028984,-0.615282193123818,-0.67891464284095,-0.595024735597561,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1
"251",1,37,-0.739724864513558,0.0996048471767661,-0.240594893288069,0.752995167714819,1.16045868020051,1.32377533990155,-1.15016269006451,0.735197105101485,1.70691880867525,-0.98068042093143,-1.16729001972865,-0.67891464284095,-1.15554146826556,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1
"252",0,39,-0.737246605658578,-0.887213183824724,-0.0930255637469862,0.942036835046002,-1.10892675791338,-1.0781375376816,2.67503901671113,1.12076247952146,-1.39561058700032,1.95736350319058,0.488733460085841,2.73465804830898,1.08652546240644,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1
"253",0,29,-0.340725188861802,0.716366116552697,-0.289784669801763,-0.884233115193903,1.17450799263853,-0.677818724751071,1.03566685666443,-0.678542601105081,-1.39561058700032,-0.164557108675315,0.212729546783426,-0.368589852736411,0.24575036340444,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1
"254",0,42,0.281317783738142,0.96307062430307,0.79239041349951,0.00893566135399194,1.22269713430095,0.122818901109977,-0.603705303382279,-0.164455435211784,-1.39561058700032,-0.654231096028984,-0.615282193123818,-0.67891464284095,-0.595024735597561,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1
"255",0,29,1.10162146473647,1.33312738592863,-1.02763131750718,0.0909245193201008,-0.50312040558582,-0.277499911820547,-0.330476610041161,-0.164455435211784,-0.619978238081427,-0.654231096028984,-0.615282193123818,-0.67891464284095,-0.595024735597561,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
"256",0,25,-0.291160011762205,-1.01056543769991,-0.191405116774375,-0.340897626392592,-0.95649171796083,-1.0781375376816,-0.876933996723397,-0.807064392578405,0.155654110837465,-0.491006433577761,-0.615282193123818,-0.368589852736411,-0.595024735597561,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1
"257",0,42,-1.32211569543382,-0.887213183824724,-0.48654377585654,-0.830494304143578,-0.885964169521953,-1.0781375376816,-1.15016269006451,-0.164455435211784,0.931286459756357,0.325116878678354,0.488733460085841,1.49335888789082,1.08652546240644,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
"258",0,40,1.52044721122807,-0.887213183824724,-0.8308722114524,2.74706614850712,-1.17509901949647,-1.0781375376816,1.03566685666443,1.37780606246811,1.70691880867525,2.28381282809303,0.764737373388255,0.252059727472666,1.36678382874044,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1
"259",0,51,0.0756222987748139,-1.01056543769991,1.48104728469123,-0.802881476331158,1.2529031560427,-0.677818724751071,-1.15016269006451,-1.3211515584717,-2.17124293591921,-0.98068042093143,-1.16729001972865,-0.67891464284095,-1.15554146826556,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0
"260",1,31,-1.22794185894459,2.4432976708053,0.251302871848873,-0.642302262283546,-0.373866731156006,-1.0781375376816,-1.15016269006451,-0.678542601105081,-0.619978238081427,-0.327781771126538,-0.0632743665189888,-0.368589852736411,-0.0345080029295606,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0
"261",0,32,1.26023003145518,-0.270451914448793,1.67780639074601,-0.787800624218221,1.65063919116314,-0.677818724751071,1.30889555000555,-0.807064392578405,0.155654110837465,-0.327781771126538,-0.891286106426233,-0.67891464284095,-0.314766369263561,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0
"262",0,38,1.29988217313486,-0.887213183824724,-1.32276997658934,-0.266342991299057,0.754293057617259,0.122818901109977,0.76243816332331,0.221109939208188,-2.17124293591921,0.161892216227131,0.764737373388255,1.49335888789082,0.24575036340444,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
"263",0,32,-1.67155019398598,-0.887213183824724,0.890769966526898,-0.91906775951111,0.762020179458172,0.523137714040501,-0.603705303382279,-0.292977226685108,1.70691880867525,-0.164557108675315,-0.615282193123818,-0.67891464284095,-0.0345080029295606,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1
"264",0,46,-0.779377006193236,-0.887213183824724,0.44806197790365,2.20245622149908,0.0932729074082663,0.122818901109977,-0.876933996723397,2.14893681130805,-0.619978238081427,-0.00133244622409163,0.764737373388255,1.49335888789082,0.80626709607244,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0
"265",1,28,-0.677768393139062,-0.887213183824724,0.644821083958427,-0.641027824076819,0.0873721961842965,-0.277499911820547,-1.15016269006451,-0.807064392578405,1.70691880867525,-1.14390508338265,-1.16729001972865,-0.67891464284095,-1.15554146826556,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0
"266",0,29,1.00992588710222,-0.887213183824724,0.595631307444733,0.0299638917649888,-1.49289446684456,-0.277499911820547,1.03566685666443,-0.164455435211784,-0.619978238081427,-1.14390508338265,-1.16729001972865,-0.67891464284095,-1.15554146826556,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1
"267",0,31,1.63692537741212,1.70318414755419,-0.0930255637469862,-0.195611670825704,0.0133323196359141,-1.0781375376816,1.58212424334666,-0.164455435211784,-0.619978238081427,0.325116878678354,-1.16729001972865,1.49335888789082,1.08652546240644,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
"268",0,25,-0.315942600312003,-0.517156422199165,0.939959743040593,-0.531638544666078,0.571932982171718,-0.677818724751071,-0.876933996723397,-0.678542601105081,-0.619978238081427,-0.164557108675315,-0.339278279821404,-0.368589852736411,0.24575036340444,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1
"269",0,45,1.44362118672369,1.33312738592863,0.644821083958427,1.48537232384731,-0.957053690458351,-1.0781375376816,-0.330476610041161,1.24928427099478,-0.619978238081427,2.12058816564181,0.764737373388255,0.562384517577205,1.64704219507444,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1
"270",0,36,1.48822984611333,-0.393804168323979,-0.929251764479788,-0.699439575218477,0.834233645389612,-1.0781375376816,-1.15016269006451,0.606675313628161,0.931286459756357,1.30446485338569,2.42076085320274,2.42433325820444,1.92730056140844,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1
"271",0,55,-0.868594324972511,-1.01056543769991,0.743200636985816,2.66401525870208,0.649766173078366,-1.0781375376816,-0.330476610041161,3.30563293456797,-0.619978238081427,4.73218276486138,1.5927491132955,0.562384517577205,2.48781729407644,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1
"272",1,47,-0.338246930006822,2.4432976708053,1.08752907258168,1.13553903610073,-0.568309215298248,-0.677818724751071,-0.876933996723397,-0.164455435211784,-0.619978238081427,0.488341541129577,0.764737373388255,2.1140084680999,1.36678382874044,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0
"273",0,28,0.881056426643267,-0.0237474066984202,1.38266773166384,-0.941582834496622,-1.64378408242893,-0.677818724751071,2.1285816300289,-0.807064392578405,0.155654110837465,-0.327781771126538,-0.615282193123818,-0.67891464284095,-0.0345080029295606,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
"274",0,37,-1.423724308488,-0.393804168323979,1.57942683771862,-0.000197812460885463,1.19586294754433,0.523137714040501,-0.330476610041161,-0.550020809631756,1.70691880867525,-0.327781771126538,-0.0632743665189888,-0.67891464284095,-0.875283101931561,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0
"275",0,21,0.47957849213653,-0.763860929949538,1.67780639074601,-0.69519144786272,-0.531359523586247,-0.677818724751071,0.489209469982192,-1.06410797552505,0.931286459756357,-0.654231096028984,-0.615282193123818,-0.368589852736411,-1.15554146826556,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0
"276",0,37,-0.184594880998071,-1.01056543769991,0.694010860472122,1.50809980520061,-0.3703544030465,-0.277499911820547,0.76243816332331,0.478153522154836,-0.619978238081427,-0.327781771126538,-0.615282193123818,-0.67891464284095,-0.595024735597561,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
"277",0,35,1.2701430668751,1.579831893679,0.251302871848873,1.16676277216554,0.672526059227964,1.72409415283207,0.76243816332331,-0.164455435211784,2.48255115759414,-0.00133244622409163,0.764737373388255,1.18303409778628,-0.595024735597561,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0
"278",0,38,-1.19076797611989,-0.270451914448793,-1.07682109402087,-0.190726324366584,0.685310933546565,-0.677818724751071,2.40181032337002,-0.421499018158432,0.155654110837465,0.161892216227131,-1.16729001972865,1.49335888789082,0.80626709607244,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
"279",0,26,1.6765775190918,-1.01056543769991,0.890769966526898,-0.0225004810786094,1.74968684385121,-0.677818724751071,1.30889555000555,-0.678542601105081,2.48255115759414,-0.164557108675315,0.212729546783426,-0.368589852736411,-0.0345080029295606,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
"280",0,50,-0.0135950200044609,-0.640508676074351,1.48104728469123,2.68504348911307,0.211006145638901,0.122818901109977,-0.330476610041161,2.14893681130805,0.931286459756357,0.488341541129577,-0.0632743665189888,-0.368589852736411,0.52600872973844,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0
"281",0,53,0.662969647405039,-0.763860929949538,-1.02763131750718,2.35368955536403,0.941710885540489,0.122818901109977,0.215980776641074,1.24928427099478,1.70691880867525,-0.327781771126538,-0.339278279821404,-0.368589852736411,-0.314766369263561,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
"282",0,42,-0.415072954511197,-1.01056543769991,1.62861661423231,-0.338985969082501,1.43568471086139,-0.677818724751071,2.67503901671113,1.12076247952146,0.155654110837465,2.12058816564181,3.24877259310999,2.73465804830898,0.52600872973844,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1
"283",0,29,-0.893376913522309,-0.887213183824724,-1.07682109402087,-0.413965416911611,0.835498083509034,-0.677818724751071,0.76243816332331,-0.164455435211784,0.155654110837465,0.488341541129577,0.764737373388255,-0.67891464284095,1.36678382874044,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0
"284",0,55,-1.62446327574137,1.33312738592863,-1.42114952961673,-0.231083534246275,0.233063566166597,0.122818901109977,1.03566685666443,0.0925881477348641,0.931286459756357,0.488341541129577,0.764737373388255,-0.67891464284095,1.08652546240644,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
"285",0,26,-0.759550935353397,0.222957101051952,-0.289784669801763,-0.374245426135283,1.18139215573317,-0.677818724751071,-0.603705303382279,-0.807064392578405,0.155654110837465,-0.327781771126538,-0.339278279821404,0.252059727472666,-0.314766369263561,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
"286",0,37,1.41140382160896,-1.01056543769991,-1.17520064704826,-0.932024547946169,0.220278691847996,-0.677818724751071,-0.876933996723397,0.735197105101485,0.155654110837465,1.63091417828814,2.14475693990033,0.872709307681744,0.80626709607244,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1
"287",1,44,0.291230819158061,1.82653640142937,-1.12601087053457,-0.709847487240081,0.787730421219755,0.122818901109977,1.85535293668778,0.992240688048133,-2.17124293591921,-0.98068042093143,-1.16729001972865,-0.67891464284095,-1.15554146826556,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
"288",0,38,-0.283725235197265,1.70318414755419,0.79239041349951,-0.160989432876285,0.644286941227537,2.52473177869312,-0.330476610041161,-0.164455435211784,-0.619978238081427,-0.817455758480207,-0.615282193123818,-0.368589852736411,-0.595024735597561,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1
"289",1,26,1.6022297534424,0.839718370427884,-1.02763131750718,-0.877223705056904,-0.0187001127227789,-0.277499911820547,-0.603705303382279,-0.807064392578405,-0.619978238081427,-0.654231096028984,-0.615282193123818,-0.67891464284095,-0.595024735597561,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
"290",0,28,0.779447813589093,-0.147099660573606,0.00535398928040227,-0.678198938439692,-1.38035947421599,-0.677818724751071,1.58212424334666,-0.807064392578405,0.155654110837465,-0.327781771126538,-0.339278279821404,-0.67891464284095,-0.595024735597561,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
"291",0,49,-0.412594695656217,0.0996048471767661,-1.51952908264412,2.58330083894269,1.58488840895319,2.52473177869312,-1.15016269006451,1.37780606246811,0.931286459756357,-0.654231096028984,-0.615282193123818,-0.368589852736411,-0.595024735597561,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
"292",0,36,-0.734768346803599,-0.763860929949538,-1.76547796521259,-0.428621456288972,1.68196915789993,0.523137714040501,-0.876933996723397,-0.164455435211784,-0.619978238081427,0.161892216227131,-1.16729001972865,1.49335888789082,0.80626709607244,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1
"293",0,31,-0.88842039581235,-0.517156422199165,0.890769966526898,-0.78886265605716,-1.46170499323215,-0.677818724751071,-1.15016269006451,-1.19262976699838,1.70691880867525,-0.817455758480207,-0.615282193123818,-0.0582650626318726,-0.595024735597561,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0
"294",1,26,0.365578584807457,-0.640508676074351,-0.880061987966094,-0.143359704349894,-0.82372571542151,-0.677818724751071,-0.876933996723397,-0.421499018158432,-2.17124293591921,0.161892216227131,0.764737373388255,1.49335888789082,-0.0345080029295606,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
"295",0,37,0.214404794653686,-0.0237474066984202,-0.634113105397623,-0.887206804342933,-0.407725574131642,-0.677818724751071,-0.876933996723397,-0.935586184051729,0.155654110837465,-0.491006433577761,-0.615282193123818,-0.368589852736411,-0.595024735597561,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
"296",0,42,-0.613333662909586,2.07324090917975,0.546441530931039,1.49153210851316,0.0773971843533,0.923456526971025,-0.330476610041161,1.50632785394143,-0.619978238081427,2.12058816564181,-0.0632743665189888,0.562384517577205,1.08652546240644,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0
"297",1,18,-1.41876779077804,-0.763860929949538,-0.584923328883929,-1.07964697355872,1.53417039105193,-0.677818724751071,-0.603705303382279,-1.44967334994503,-0.619978238081427,-1.14390508338265,-1.16729001972865,-0.67891464284095,-1.15554146826556,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1
"298",0,35,1.06444758191178,0.839718370427884,1.48104728469123,0.322235053841066,-1.29437768209529,-1.0781375376816,-0.0572479167000435,0.0925881477348641,0.155654110837465,0.6515662035808,1.31674519999308,1.18303409778628,1.36678382874044,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0
"299",0,36,-0.586072815504807,1.08642287817826,0.743200636985816,-0.597909331415886,-1.01030058459846,0.523137714040501,0.76243816332331,-0.935586184051729,-0.619978238081427,-0.98068042093143,-1.16729001972865,-0.67891464284095,-1.15554146826556,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1
"300",0,51,1.23792570176037,-0.887213183824724,0.890769966526898,-0.216852307604489,0.282095666575298,0.923456526971025,0.76243816332331,0.221109939208188,0.155654110837465,-0.491006433577761,-0.891286106426233,-0.368589852736411,-0.595024735597561,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
"301",0,41,-1.16102886986013,-0.887213183824724,1.08752907258168,2.0204239643049,0.2223860887137,-0.677818724751071,1.03566685666443,1.37780606246811,-0.619978238081427,2.44703749054425,1.5927491132955,-0.67891464284095,-0.0345080029295606,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1
"302",0,18,0.023578862820237,0.0996048471767661,0.152923318821485,-1.12637637447205,-0.644737474961094,-0.677818724751071,-0.876933996723397,-1.44967334994503,-0.619978238081427,-1.14390508338265,-1.16729001972865,-0.67891464284095,-1.15554146826556,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1
"303",0,28,1.66914274252686,0.839718370427884,0.103733542307791,-0.178831567770465,-1.33315378442423,-1.0781375376816,1.03566685666443,-0.292977226685108,-0.619978238081427,0.161892216227131,-0.339278279821404,-0.67891464284095,0.80626709607244,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
